trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
35,0,35,0,60.6171267000027,,60.60191169998143,5,60.6171267000027,60.6171267000027,0.009360299969557673,61.63126769999508,62.39931499998784,[-0.4537037037037037],[0.34814814814814815],[1],[0],[0],[1.7881560999667272],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
36,0,36,0,62.4180116999778,,62.40235259995097,5,62.4180116999778,62.4180116999778,0.010241599986329675,63.43093889998272,63.80087330000242,[-0.125],[0.08333333333333333],[1],[0],[0],[1.3878888000035658],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
37,0,37,0,63.825388099998236,,63.805513500003144,5,63.825388099998236,63.825388099998236,0.01482510002097115,64.83080009999685,65.43274809996365,[-0.06296296296296296],[0.2712962962962963],[1],[0],[0],[1.6128027999657206],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
38,0,38,0,65.45354349998524,,65.43670179997571,5,65.45354349998524,65.45354349998524,0.011988800019025803,66.46388259995729,67.01611480000429,[-0.3861111111111111],[-0.026851851851851852],[1],[0],[0],[1.5675075000035577],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
39,0,39,0,67.06323729996802,,67.02067830000306,10,67.06323729996802,67.06323729996802,0.030156099994201213,68.06346829998074,68.44785459997365,[-0.040740740740740744],[0.06296296296296296],[1],[0],[0],[1.3975599000114016],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
40,0,40,0,68.46646450000117,,68.45020929997554,5,68.46646450000117,68.46646450000117,0.010279999987687916,69.47995259996969,70.36454869998852,[-0.1824074074074074],[-0.13148148148148148],[1],[0],[0],[1.9042101999511942],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
41,0,41,0,70.3868264000048,,70.3674562999513,5,70.3868264000048,70.3868264000048,0.013909600034821779,71.39601669996046,72.1641281999764,[-0.2722222222222222],[0.18055555555555555],[1],[0],[0],[1.7828388000489213],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
42,0,42,0,72.1877475999645,,72.1682615999598,5,72.1877475999645,72.1877475999645,0.013539700012188405,73.195578999992,73.81429059995571,[0.22870370370370371],[-0.2777777777777778],[1],[0],[0],[1.6326118999859318],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
43,0,43,0,73.83619289996568,,73.81865499995183,5,73.83619289996568,73.83619289996568,0.01254329999210313,74.84524469997268,75.19660619995557,[0.13796296296296295],[-0.27685185185185185],[1],[0],[0],[1.3658279000082985],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
44,0,44,0,75.23090949998004,,75.20062949997373,10,75.23090949998004,75.23090949998004,0.022030899999663234,76.24579319998156,76.99595469998894,[0.45185185185185184],[-0.16111111111111112],[1],[0],[0],[1.7737107999855652],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
45,0,45,0,77.01456049998524,,76.9984835999785,5,77.01456049998524,77.01456049998524,0.010062000015750527,78.02801449998515,78.81226489995606,[-0.412962962962963],[-0.3537037037037037],[1],[0],[0],[1.8039005000027828],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
46,0,46,0,78.84581749996869,,78.8153364000027,10,78.84581749996869,78.84581749996869,0.022618999995756894,79.86086309998063,80.44497549999505,[-0.16666666666666666],[-0.3277777777777778],[1],[0],[0],[1.6078309000004083],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
47,0,47,0,80.46567629999481,,80.44824559998233,5,80.46567629999481,80.46567629999481,0.011873200011905283,81.47759460000088,82.22846989997197,[-0.3824074074074074],[0.28425925925925927],[1],[0],[0],[1.7686840000096709],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
48,0,48,0,82.25859109999146,,82.23138899996411,10,82.25859109999146,82.25859109999146,0.01900279999244958,83.26012130000163,84.32771209999919,[0.12407407407407407],[-0.46296296296296297],[1],[0],[0],[2.0775596000021324],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
49,0,49,0,84.34706169995479,,84.33060609997483,5,84.34706169995479,84.34706169995479,0.00986300001386553,85.35966099996585,86.01134549995186,[0.1425925925925926],[0.4212962962962963],[1],[0],[0],[1.6707861999748275],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
50,0,50,0,86.04275159997633,,86.01514619996306,10,86.04275159997633,86.04275159997633,0.02007849997607991,87.04272149997996,87.96139839995885,[-0.3138888888888889],[0.21296296296296297],[1],[0],[0],[1.9259184999973513],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
51,0,51,0,87.99148639995838,,87.96655279997503,5,87.99148639995838,87.99148639995838,0.017297099984716624,88.99239599995781,90.34366999997292,[-0.48148148148148145],[-0.09722222222222222],[1],[0],[0],[2.36031679995358],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
52,0,52,0,90.36602809996111,,90.34803229995305,5,90.36602809996111,90.36602809996111,0.012339700013399124,91.37513199995738,92.32676559995161,[-0.008333333333333333],[0.2212962962962963],[1],[0],[0],[1.9665784999961033],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
53,0,53,0,92.36938119999832,,92.33063759998186,10,92.36938119999832,92.36938119999832,0.03044990001944825,93.37477559997933,93.84243459999561,[-0.03981481481481482],[0.2388888888888889],[1],[0],[0],[1.4818710000254214],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
54,0,54,0,93.86248529999284,,93.84542829997372,5,93.86248529999284,93.86248529999284,0.011456700041890144,94.87450429995079,95.69254499999806,[0.4935185185185185],[-0.14907407407407408],[1],[0],[0],[1.8356380999903195],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
55,0,55,0,95.72480799996993,,95.6971910999855,10,95.72480799996993,95.72480799996993,0.020636799978092313,96.72413399996003,97.47475719999056,[0.3287037037037037],[0.11851851851851852],[1],[0],[0],[1.7581193000078201],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
56,0,56,0,97.50641909998376,,97.47705519996816,10,97.50641909998376,97.50641909998376,0.018005599966272712,98.50693469995167,99.40859409997938,[-0.3509259259259259],[-0.31851851851851853],[1],[0],[0],[1.9135405999841169],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
57,0,57,0,99.44169609999517,,99.41234139999142,10,99.44169609999517,99.44169609999517,0.021008400013670325,100.45663659996353,100.67449569999008,[-0.21481481481481482],[-0.4009259259259259],[1],[0],[0],[1.2415465000085533],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
58,0,58,0,100.69357119995402,,100.67772459995467,5,100.69357119995402,100.69357119995402,0.010397700010798872,101.70667089999188,102.50755579996621,[0.23981481481481481],[0.046296296296296294],[1],[0],[0],[1.8196808999637142],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
59,0,59,0,102.53701609995915,,102.51056289998814,10,102.53701609995915,102.53701609995915,0.018647999968379736,103.53914039995288,105.13992779998807,[0.2657407407407407],[-0.4361111111111111],[1],[0],[0],[2.6108808999997564],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
60,0,60,0,105.1698647000012,,105.14312359999167,10,105.1698647000012,105.1698647000012,0.0190017000422813,106.1718384999549,107.106733899971,[0.10648148148148148],[0.23333333333333334],[1],[0],[0],[1.9448528999928385],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
61,0,61,0,107.13938219996635,,107.11048450000817,10,107.13938219996635,107.13938219996635,0.02142519998596981,108.1381450999761,108.87348299997393,[0.34444444444444444],[0.1388888888888889],[1],[0],[0],[1.7419665000052191],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
62,0,62,0,108.91989069996634,,108.87716390000423,10,108.91989069996634,108.91989069996634,0.02918299997691065,109.92111659998773,110.28954659996089,[0.3537037037037037],[0.001851851851851852],[1],[0],[0],[1.3833925999933854],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
63,0,63,0,110.31941019999795,,110.29399609996472,5,110.31941019999795,110.31941019999795,0.019830600009299815,111.32080719998339,112.6387676000013,[-0.31851851851851853],[0.05740740740740741],[1],[0],[0],[2.3253855000366457],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
64,0,64,0,112.67665049998323,,112.6429374999716,10,112.67665049998323,112.67665049998323,0.02381659997627139,113.68726410000818,113.98827239999082,[0.05555555555555555],[0.3731481481481482],[1],[0],[0],[1.3218544999836013],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
65,0,65,0,114.00693019997561,,113.99099719995866,5,114.00693019997561,114.00693019997561,0.01006020000204444,115.02025850000791,116.17173080000794,[0.0824074074074074],[-0.44814814814814813],[1],[0],[0],[2.1706039999844506],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
66,0,66,0,116.20655109995278,,116.17608459998155,10,116.20655109995278,116.20655109995278,0.02074120001634583,117.21983789996011,117.70425829995656,[0.30925925925925923],[-0.2916666666666667],[1],[0],[0],[1.507931899977848],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
67,0,67,0,117.73767889995361,,117.7072094999603,10,117.73767889995361,117.73767889995361,0.019085600040853024,118.73610360000748,119.12045819999184,[0.012037037037037037],[0.09537037037037037],[1],[0],[0],[1.3944206000305712],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
68,0,68,0,119.13907219999237,,119.12285329995211,5,119.13907219999237,119.13907219999237,0.009258100006263703,120.15211939997971,121.75285129999975,[-0.1935185185185185],[-0.4675925925925926],[1],[0],[0],[2.6210311999893747],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
69,0,69,0,121.77365659998031,,121.75582129997201,5,121.77365659998031,121.77365659998031,0.010910099954344332,122.7858203999931,123.8366815999616,[0.3416666666666667],[-0.32314814814814813],[1],[0],[0],[2.0701979999430478],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
70,0,70,0,123.8700533999945,,123.84005269996123,10,123.8700533999945,123.8700533999945,0.01880460005486384,124.88503720000153,125.66884339996614,[0.11851851851851852],[0.125],[1],[0],[0],[1.810347400023602],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
71,0,71,0,125.68919259996619,,125.67125660000602,5,125.68919259996619,125.68919259996619,0.010469699976965785,126.70079509995412,127.00291009998182,[0.03148148148148148],[0.14444444444444443],[1],[0],[0],[1.3210342000238597],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
72,0,72,0,127.05554359999951,,127.01092450000579,10,127.05554359999951,127.05554359999951,0.033934100007172674,128.0672232999932,129.25201669998933,[-0.18425925925925926],[0.36666666666666664],[1],[0],[0],[2.2074766000150703],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
73,0,73,0,129.309094599972,,129.25556899997173,10,129.309094599972,129.309094599972,0.040159900032449514,130.31677299999865,132.15130430000136,[0.2833333333333333],[0.4722222222222222],[1],[0],[0],[2.8559915999649093],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
74,0,74,0,132.17123340000398,,132.15361269999994,5,132.17123340000398,132.17123340000398,0.009426400007214397,133.18295789998956,134.23413040000014,[0.5009259259259259],[-0.4324074074074074],[1],[0],[0],[2.071165299974382],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
75,0,75,0,134.25765980000142,,134.23706919996766,5,134.25765980000142,134.25765980000142,0.011704200005624443,135.266064299969,136.05030989996158,[0.36203703703703705],[-0.3925925925925926],[1],[0],[0],[1.8019928999710828],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
76,0,76,0,136.06773059995612,,136.05223129998194,5,136.06773059995612,136.06773059995612,0.008393800002522767,137.08211630000733,137.88351839996176,[-0.044444444444444446],[0.4111111111111111],[1],[0],[0],[1.8228401999804191],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
77,0,77,0,137.9046926999581,,137.8867714999942,5,137.9046926999581,137.9046926999581,0.010802000004332513,138.9157415999798,139.56617299997015,[-0.33055555555555555],[0.4185185185185185],[1],[0],[0],[1.6687738000182435],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
78,0,78,0,139.5997953999904,,139.56941999995615,10,139.5997953999904,139.5997953999904,0.018913100007921457,140.61466089996975,141.13292800000636,[-0.275],[-0.31851851851851853],[1],[0],[0],[1.544405900000129],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
79,0,79,0,141.1604508999735,,141.13766589999432,5,141.1604508999735,141.1604508999735,0.016743100015446544,142.16432409995468,142.78201019996777,[-0.12222222222222222],[-0.3907407407407407],[1],[0],[0],[1.628234900010284],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
80,0,80,0,142.8170765999821,,142.78486199997133,10,142.8170765999821,142.8170765999821,0.02050959999905899,143.83094729995355,144.03194369998528,[-0.11203703703703703],[-0.412962962962963],[1],[0],[0],[1.2268287999904715],['target'],1,001,2024-10-09_13h56.29.694,Vision search,2024.1.5,None,2024-10-09 13h57.12.427129 +0530,
