trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
154,0,154,0,284.84903230000054,,284.81096050003543,10,284.84903230000054,284.84903230000054,0.019976999959908426,285.8554105000221,286.10666470002616,[-0.2675925925925926],[0.003703703703703704],[1],[0],[0],[1.2761334999813698],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
155,0,155,0,286.12520380003843,,286.1092115000356,5,286.12520380003843,286.12520380003843,0.00965419999556616,287.1385171000147,288.39083550003124,[0.4935185185185185],[-0.2972222222222222],[1],[0],[0],[2.271983699989505],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
156,0,156,0,288.4111350000021,,288.39433239999926,5,288.4111350000021,288.4111350000021,0.012148599955253303,289.42116420000093,290.47260000003735,[-0.29259259259259257],[-0.15092592592592594],[1],[0],[0],[2.0663969999877736],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
157,0,157,0,290.4961955000181,,290.4763455000357,5,290.4961955000181,290.4961955000181,0.013579200021922588,291.50422589998925,292.0222029000288,[-0.4444444444444444],[0.36203703703703705],[1],[0],[0],[1.5325247999862768],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
158,0,158,0,292.043223900022,,292.02609030000167,5,292.043223900022,292.043223900022,0.011968300037551671,293.0541612000088,293.6053591000382,[-0.4444444444444444],[0.425],[1],[0],[0],[1.5676819999935105],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
159,0,159,0,293.6245949000004,,293.60861290001776,5,293.6245949000004,293.6245949000004,0.010721199971158057,294.63689399999566,295.05624880001415,[0.32407407407407407],[-0.019444444444444445],[1],[0],[0],[1.4367882999940775],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
160,0,160,0,295.10638120002113,,295.0612448999891,10,295.10638120002113,295.10638120002113,0.02990470000077039,296.1200430000317,296.7211057000095,[-0.1935185185185185],[-0.13703703703703704],[1],[0],[0],[1.6306096000480466],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
161,0,161,0,296.7532206000178,,296.723119900038,10,296.7532206000178,296.7532206000178,0.017552900011651218,297.75292679999257,298.0874342999887,[0.025925925925925925],[0.22407407407407406],[1],[0],[0],[1.3468308000010438],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
162,0,162,0,298.1303466000245,,298.09021390002454,10,298.1303466000245,298.1303466000245,0.018736800004262477,299.13599730003625,301.4035861000302,[0.5083333333333333],[0.49722222222222223],[1],[0],[0],[3.2947082999744453],[],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
163,0,163,0,301.43511030002264,,301.40712230000645,10,301.43511030002264,301.43511030002264,0.02016610000282526,302.4353948000353,304.2524915999966,[-0.27314814814814814],[0.4324074074074074],[1],[0],[0],[2.825586499995552],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
164,0,164,0,304.2820689000073,,304.25473510002485,10,304.2820689000073,304.2820689000073,0.019082300015725195,305.28469170001335,307.18579850002425,[-0.46574074074074073],[-0.4527777777777778],[1],[0],[0],[2.9119226000038907],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
165,0,165,0,307.20580609998433,,307.18937510001706,5,307.20580609998433,307.20580609998433,0.01134910003747791,308.2178447000333,308.6022686000215,[-0.1037037037037037],[-0.28888888888888886],[1],[0],[0],[1.4018327999510802],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
166,0,166,0,308.6327100000344,,308.6054483000189,10,308.6327100000344,308.6327100000344,0.018765499989967793,309.63384289998794,310.03462809999473,[-0.20925925925925926],[-0.07314814814814814],[1],[0],[0],[1.4107095999643207],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
167,0,167,0,310.0631645999965,,310.0373229000252,10,310.0631645999965,310.0631645999965,0.018086299998685718,311.06721439998364,311.9179771000054,[0.27037037037037037],[-0.21296296296296297],[1],[0],[0],[1.8627286999835633],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
168,0,168,0,311.9402349999873,,311.9204326000181,5,311.9402349999873,311.9402349999873,0.009701900009531528,312.9498159000068,313.65194599999813,[-0.24444444444444444],[0.2833333333333333],[1],[0],[0],[1.7216680999845266],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
169,0,169,0,313.6832892000093,,313.65748039999744,5,313.6832892000093,313.6832892000093,0.016041899973060936,314.682884800015,315.40062259999104,[0.2861111111111111],[-0.2824074074074074],[1],[0],[0],[1.7275709999958053],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
170,0,170,0,315.4248519000248,,315.40493289998267,5,315.4248519000248,315.4248519000248,0.012657499988563359,316.4323624999961,316.85059470002307,[0.30462962962962964],[-0.37407407407407406],[1],[0],[0],[1.4330850999685936],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
171,0,171,0,316.884526800015,,316.85447359998943,5,316.884526800015,316.884526800015,0.012569200014695525,317.8984993000049,318.8333908999921,[-0.49537037037037035],[-0.19814814814814816],[1],[0],[0],[1.9666354000219144],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
172,0,172,0,318.8882486000075,,318.83685920003336,10,318.8882486000075,318.8882486000075,0.019683800055645406,319.89892449998297,320.8990880000056,[-0.26666666666666666],[-0.3111111111111111],[1],[0],[0],[2.0429192999727093],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
173,0,173,0,320.94176449999213,,320.9010583999916,10,320.94176449999213,320.94176449999213,0.0175110999844037,321.94759430002887,324.93201019999105,[0.14537037037037037],[-0.4462962962962963],[1],[0],[0],[4.0135991999995895],[],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
174,0,174,0,324.9522485000198,,324.93372430000454,5,324.9522485000198,324.9522485000198,0.008962499967310578,325.96340740000596,327.0654836000176,[-0.175],[-0.2175925925925926],[1],[0],[0],[2.122742300038226],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
175,0,175,0,327.08593090000795,,327.0688952000346,5,327.08593090000795,327.08593090000795,0.011431100021582097,328.09658660000423,328.83195610000985,[0.4638888888888889],[0.42685185185185187],[1],[0],[0],[1.7517089000320993],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
176,0,176,0,328.87988020002376,,328.8364671000163,10,328.87988020002376,328.87988020002376,0.02106980001553893,329.8793376000249,330.8974490999826,[-0.23703703703703705],[0.04722222222222222],[1],[0],[0],[2.040674099989701],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
177,0,177,0,330.9352178000263,,330.90179149998585,10,330.9352178000263,330.9352178000263,0.022839899989776313,331.9460607999936,332.646844300034,[0.11203703703703703],[0.3277777777777778],[1],[0],[0],[1.7226875000051223],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
178,0,178,0,332.69180560001405,,332.64993960002903,10,332.69180560001405,332.69180560001405,0.01907260000007227,333.69529190001776,334.0300328999874,[-0.35833333333333334],[0.33425925925925926],[1],[0],[0],[1.361071899998933],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
179,0,179,0,334.0619847000344,,334.03367959999014,5,334.0619847000344,334.0619847000344,0.01724849996389821,335.0617205000017,336.08016650000354,[-0.005555555555555556],[-0.425],[1],[0],[0],[2.0295439999899827],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
180,0,180,0,336.1307525000302,,336.08499090000987,10,336.1307525000302,336.1307525000302,0.021354999975301325,337.14436299999943,338.44539030001033,[0.12777777777777777],[0.4638888888888889],[1],[0],[0],[2.339584500005003],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
181,0,181,0,338.51864140003454,,338.44856270001037,5,338.51864140003454,338.51864140003454,0.014449599955696613,339.5274109999882,339.8296191000263,[0.46944444444444444],[0.37777777777777777],[1],[0],[0],[1.3665369999944232],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
182,0,182,0,339.88531169999624,,339.8340704999864,10,339.88531169999624,339.88531169999624,0.02704800001811236,340.8936801000382,341.34531669999706,[0.4824074074074074],[-0.06759259259259259],[1],[0],[0],[1.4846500999992713],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
183,0,183,0,341.37891259999014,,341.3505586999818,5,341.37891259999014,341.37891259999014,0.016509000037331134,342.39407959999517,342.9281571999891,[0.40555555555555556],[0.46574074074074073],[1],[0],[0],[1.5616383999586105],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
184,0,184,0,342.950461200031,,342.9309382000356,5,342.950461200031,342.950461200031,0.009779800020623952,343.9595682999934,344.5944573000306,[-0.04259259259259259],[-0.38981481481481484],[1],[0],[0],[1.6537861000397243],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
185,0,185,0,344.61863520002225,,344.5973868999863,5,344.61863520002225,344.61863520002225,0.010243199998512864,345.6265417999821,346.09451100003207,[0.07037037037037037],[-0.32037037037037036],[1],[0],[0],[1.4867665999918245],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
186,0,186,0,346.1399357999908,,346.09957540000323,10,346.1399357999908,346.1399357999908,0.021371400041971356,347.1423808999825,347.3440006999881,[0.005555555555555556],[-0.13240740740740742],[1],[0],[0],[1.2231987999984995],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
187,0,187,0,347.3664258000208,,347.3472567999852,5,347.3664258000208,347.3664258000208,0.012348700023721904,348.375612200005,349.1271005999879,[-0.08611111111111111],[-0.33425925925925926],[1],[0],[0],[1.7677328999852762],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
188,0,188,0,349.15069400001084,,349.1303408999811,5,349.15069400001084,349.15069400001084,0.011307200009468943,350.15833619999466,351.0101460000151,[0.39351851851851855],[0.10555555555555556],[1],[0],[0],[1.8686580000212416],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
189,0,189,0,351.04932240000926,,351.0140578999999,10,351.04932240000926,351.04932240000926,0.02076330001000315,352.05827700003283,353.37639470002614,[-0.3074074074074074],[0.11481481481481481],[1],[0],[0],[2.341683299979195],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
190,0,190,0,353.42786440002965,,353.38068509998266,10,353.42786440002965,353.42786440002965,0.020934299973305315,354.4410666000331,355.7751719999942,[0.2962962962962963],[0.03888888888888889],[1],[0],[0],[2.3740759000065736],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
191,0,191,0,355.79667690000497,,355.77730459999293,5,355.79667690000497,355.79667690000497,0.008717299962881953,356.80727019999176,356.94192750001093,[0.25],[0.26296296296296295],[1],[0],[0],[1.1558412000304088],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
192,0,192,0,356.9833035999909,,356.94578559999354,10,356.9833035999909,356.9833035999909,0.02015290001872927,357.99009089998435,359.3745200000121,[-0.33240740740740743],[0.4046296296296296],[1],[0],[0],[2.4089946000021882],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
193,0,193,0,359.4132880999823,,359.37734140001703,10,359.4132880999823,359.4132880999823,0.01905930001521483,360.42294030002085,361.0076867000316,[0.3074074074074074],[0.2037037037037037],[1],[0],[0],[1.6113907999824733],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
194,0,194,0,361.05723560001934,,361.0117685000296,10,361.05723560001934,361.05723560001934,0.024526799970772117,362.0724573000334,362.7078848000383,[0.12962962962962962],[0.43333333333333335],[1],[0],[0],[1.671698899997864],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
195,0,195,0,362.7318117999821,,362.7118731000228,5,362.7318117999821,362.7318117999821,0.012222299992572516,363.7389477000106,364.47391120000975,[-0.43148148148148147],[-0.26944444444444443],[1],[0],[0],[1.750118400028441],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
196,0,196,0,364.51063139998587,,364.47731630003545,10,364.51063139998587,364.51063139998587,0.020047999976668507,365.52177089999896,366.24038350000046,[-0.41203703703703703],[-0.34814814814814815],[1],[0],[0],[1.7431139000109397],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
197,0,197,0,366.28574780002236,,366.24409260001266,10,366.28574780002236,366.28574780002236,0.02026420005131513,367.2882946000318,369.08902270003455,[0.4027777777777778],[-0.13796296296296295],[1],[0],[0],[2.8252405999810435],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
198,0,198,0,369.1058925000252,,369.0910564000369,5,369.1058925000252,369.1058925000252,0.008607800002209842,370.12138650001725,371.3055716000381,[-0.07592592592592592],[-0.44166666666666665],[1],[0],[0],[2.205835799977649],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
199,0,199,0,371.3281273000175,,371.3094457000261,5,371.3281273000175,371.3281273000175,0.01120529999025166,372.33709440001985,373.4550298000104,[0.49166666666666664],[-0.21388888888888888],[1],[0],[0],[2.1346122000250034],['target'],1,001,2024-10-09_13h47.25.652,Vision search,2024.1.5,None,2024-10-09 13h47.34.810128 +0530,
