trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
165,0,165,0,319.15451999998186,,319.129867199983,5,319.15451999998186,319.15451999998186,0.01237419998506084,320.15778649999993,320.526247199974,[0.337037037037037],[0.2212962962962963],[1],[0],[0],[1.3841443000128493],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
166,0,166,0,320.5622820999706,,320.5315394999925,5,320.5622820999706,320.5622820999706,0.017595799989067018,321.5744782999973,321.7432031999924,[-0.053703703703703705],[0.39444444444444443],[1],[0],[0],[1.194120700005442],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
167,0,167,0,321.79786239995155,,321.7482594999601,10,321.79786239995155,321.79786239995155,0.033904799958691,322.8072821999667,324.25888969999505,[-0.4287037037037037],[-0.3351851851851852],[1],[0],[0],[2.476865800039377],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
168,0,168,0,324.28588159999344,,324.26373149995925,5,324.28588159999344,324.28588159999344,0.016493600036483258,325.2904557999573,326.24260109994793,[0.14166666666666666],[0.058333333333333334],[1],[0],[0],[1.9625462999683805],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
169,0,169,0,326.3009097999893,,326.2466978999437,10,326.3009097999893,326.3009097999893,0.03104109998093918,327.3489443999715,327.2907716999762,[0.1259259259259259],[0.06759259259259259],[1],[0],[0],[1.0136327000218444],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
170,0,170,0,327.3489443999715,,327.29426969995257,10,327.3489443999715,327.3489443999715,0.03185600001597777,328.35600029997295,328.9250026999507,[0.007407407407407408],[-0.18611111111111112],[1],[0],[0],[1.598894399998244],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
171,0,171,0,329.00063869997393,,328.92890909995185,5,329.00063869997393,329.00063869997393,0.05968780000694096,330.0058406999451,330.607591899985,[0.4111111111111111],[-0.3509259259259259],[1],[0],[0],[1.619165799987968],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
172,0,172,0,330.64322219998576,,330.61280139995506,5,330.64322219998576,330.64322219998576,0.016740299994125962,331.655481499969,332.0898949999828,[-0.3138888888888889],[0.15462962962962962],[1],[0],[0],[1.4607530999928713],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
173,0,173,0,332.1404886999517,,332.09392839996144,10,332.1404886999517,332.1404886999517,0.021305100002791733,333.1554427999654,333.8732353999512,[0.2462962962962963],[0.23333333333333334],[1],[0],[0],[1.7583134999731556],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
174,0,174,0,333.9263315999997,,333.87746729998617,10,333.9263315999997,333.9263315999997,0.028404599986970425,334.93804519996047,335.3893941999995,[-0.12407407407407407],[-0.175],[1],[0],[0],[1.484107700001914],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
175,0,175,0,335.4124751999625,,335.3921941999579,5,335.4124751999625,335.4124751999625,0.011591500020585954,336.4211329999962,336.9899892999674,[0.1574074074074074],[0.05462962962962963],[1],[0],[0],[1.5861595000023954],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
176,0,176,0,337.0439500999637,,336.9942626999691,10,337.0439500999637,337.0439500999637,0.03319100005319342,338.05434589996,338.92194289999316,[-0.2777777777777778],[0.39166666666666666],[1],[0],[0],[1.8950154000194743],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
177,0,177,0,338.9802614999935,,338.9263861999498,10,338.9802614999935,338.9802614999935,0.031630200042854995,339.9870959999971,340.9892519999994,[-0.2074074074074074],[-0.12962962962962962],[1],[0],[0],[2.031481000012718],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
178,0,178,0,341.0397592999507,,340.9934666999616,10,341.0397592999507,341.0397592999507,0.023476400005165488,342.0531457999605,342.7059062999906,[0.05],[-0.06944444444444445],[1],[0],[0],[1.688841399969533],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
179,0,179,0,342.7648396999575,,342.7100650999928,10,342.7648396999575,342.7648396999575,0.03435249999165535,343.7696160999476,344.9871415999951,[0.09166666666666666],[-0.21203703703703702],[1],[0],[0],[2.2431150000193156],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
180,0,180,0,345.03512999997474,,344.99050590000115,10,345.03512999997474,345.03512999997474,0.022307699953671545,346.0358420999837,347.0372736999998,[0.3037037037037037],[0.3101851851851852],[1],[0],[0],[2.0249747000052594],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
181,0,181,0,347.0847186999745,,347.0393242999562,10,347.0847186999745,347.0847186999745,0.020588800020050257,348.08524239994586,348.88657809997676,[-0.3907407407407407],[0.2916666666666667],[1],[0],[0],[1.8266941999900155],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
182,0,182,0,348.9051071999711,,348.8885403999593,5,348.9051071999711,348.9051071999711,0.01049710001097992,349.9186302999733,350.7542966999463,[-0.4759259259259259],[-0.22314814814814815],[1],[0],[0],[1.855020000017248],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
183,0,183,0,350.8015250999597,,350.7581566000008,10,350.8015250999597,350.8015250999597,0.026197400002274662,351.8010116999503,353.45259389997227,[0.3907407407407407],[0.34074074074074073],[1],[0],[0],[2.6686769000370987],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
184,0,184,0,353.4840137999854,,353.45472429995425,10,353.4840137999854,353.4840137999854,0.02035579999210313,354.48384859994985,355.1683290999499,[0.43796296296296294],[0.15925925925925927],[1],[0],[0],[1.693246899987571],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
185,0,185,0,355.1900626999559,,355.1711210999638,5,355.1900626999559,355.1900626999559,0.012649599986616522,356.20036709995475,357.35129899997264,[-0.24259259259259258],[-0.22592592592592592],[1],[0],[0],[2.1675107999471948],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
186,0,186,0,357.37841349997325,,357.3560013999813,5,357.37841349997325,357.37841349997325,0.014347399992402643,358.38282399997115,359.300834099995,[-0.4425925925925926],[-0.1935185185185185],[1],[0],[0],[1.9309142000274733],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
187,0,187,0,359.33347449998837,,359.304487699992,10,359.33347449998837,359.33347449998837,0.018739700026344508,360.3324753999477,361.2505616999697,[0.2722222222222222],[-0.16666666666666666],[1],[0],[0],[1.9276244000066072],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
188,0,188,0,361.2827872999478,,361.2536198999733,10,361.2827872999478,361.2827872999478,0.019678200013004243,362.28251089999685,363.5332398999599,[-0.13703703703703704],[-0.2175925925925926],[1],[0],[0],[2.2603422000538558],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
189,0,189,0,363.5550820999779,,363.5362221999676,5,363.5550820999779,363.5550820999779,0.01305589999537915,364.5649749999866,365.99920839996776,[0.24166666666666667],[-0.42314814814814816],[1],[0],[0],[2.4502579999971204],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
190,0,190,0,366.03922299999977,,366.00332709995564,10,366.03922299999977,366.03922299999977,0.02547480002976954,367.0477574999677,367.865442099981,[0.075],[-0.26851851851851855],[1],[0],[0],[1.837102799967397],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
191,0,191,0,367.89956979994895,,367.86837339994963,10,367.89956979994895,367.89956979994895,0.02189069997984916,368.91428099997574,369.6319663999602,[0.2638888888888889],[-0.005555555555555556],[1],[0],[0],[1.7420297999633476],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
192,0,192,0,369.667421799968,,369.6356565999449,10,369.667421799968,369.667421799968,0.019737399998120964,370.68080529995495,371.2492545999703,[0.262037037037037],[-0.06666666666666667],[1],[0],[0],[1.594095800013747],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
193,0,193,0,371.28249999997206,,371.2534366999753,5,371.28249999997206,371.28249999997206,0.01791420002700761,372.29685539996717,373.0317312999978,[0.4962962962962963],[-0.23981481481481481],[1],[0],[0],[1.7607044999604113],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
194,0,194,0,373.0608363999636,,373.0366769999964,5,373.0608363999636,373.0608363999636,0.015426300000399351,374.0632463999791,375.13157489994774,[-0.5120370370370371],[-0.2824074074074074],[1],[0],[0],[2.0793872000067495],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
195,0,195,0,375.18814019998536,,375.13535179995233,10,375.18814019998536,375.18814019998536,0.031792800000403076,376.1959486999549,376.84723699995084,[-0.053703703703703705],[0.325],[1],[0],[0],[1.680488999991212],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
196,0,196,0,376.8757574999472,,376.85102889995323,5,376.8757574999472,376.8757574999472,0.013505099981557578,,377.71407159999944,[-0.053703703703703705],[0.32407407407407407],[1],[0],[0],[0.8498297000187449],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
197,0,197,0,377.7351526999846,,377.71774439996807,5,377.7351526999846,377.7351526999846,0.012631599965970963,378.7457804000005,379.81400129996473,[-0.3962962962962963],[-0.32685185185185184],[1],[0],[0],[2.083769399963785],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
198,0,198,0,379.8432756999973,,379.81846479995875,5,379.8432756999973,379.8432756999973,0.016889800026547164,380.8447225999553,381.3467646999634,[-0.40370370370370373],[0.04259259259259259],[1],[0],[0],[1.5117965000099503],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
199,0,199,0,381.3747800999554,,381.351041899994,5,381.3747800999554,381.3747800999554,0.015444800024852157,382.37868329999037,382.680216299952,[0.09351851851851851],[0.16296296296296298],[1],[0],[0],[1.314107799960766],['target'],248650,001,2024-10-08_13h06.08.631,Vision search,2024.1.5,None,2024-10-08 13h06.18.197862 +0530,
