trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
158,0,158,0,286.74973190005403,,286.7250762000331,5,286.74973190005403,286.74973190005403,0.009601500001735985,287.7543619000353,288.38954880001256,[0.06018518518518518],[0.34814814814814815],[1],[0],[0],[1.6545770000084303],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
159,0,159,0,288.41315170004964,,288.39335470000515,5,288.41315170004964,288.41315170004964,0.011721200018655509,289.4209219000186,290.0722742000362,[-0.17777777777777778],[-0.3138888888888889],[1],[0],[0],[1.6675046000164002],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
160,0,160,0,290.10497210000176,,290.07552440004656,5,290.10497210000176,290.10497210000176,0.011193200014531612,291.12058110005455,291.8382986000506,[-0.004629629629629629],[-0.13425925925925927],[1],[0],[0],[1.7517679000156932],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
161,0,161,0,291.860412500042,,291.84127280005487,5,291.860412500042,291.860412500042,0.010240100033115596,292.86986030003754,293.37134380004136,[0.1925925925925926],[0.2935185185185185],[1],[0],[0],[1.5200492999865673],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
162,0,162,0,293.414247800014,,293.3744660000084,10,293.414247800014,293.414247800014,0.018723500019405037,294.41973340004915,294.83812590001617,[0.08703703703703704],[0.3277777777777778],[1],[0],[0],[1.4451555000268854],[],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
163,0,163,0,294.8862062000553,,294.84094940003706,10,294.8862062000553,294.8862062000553,0.018357700027991086,295.88616760005243,296.2538837000029,[0.4222222222222222],[-0.09537037037037037],[1],[0],[0],[1.3947396000148728],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
164,0,164,0,296.27478200005135,,296.2561368000461,5,296.27478200005135,296.27478200005135,0.009244999964721501,297.2860885000555,298.4376833999995,[-0.25],[0.3638888888888889],[1],[0],[0],[2.1721905000158586],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
165,0,165,0,298.48367090005195,,298.4422293000389,10,298.48367090005195,298.48367090005195,0.02110809995792806,299.48528510000324,300.18604590004543,[0.12222222222222222],[0.4],[1],[0],[0],[1.7231650999747217],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
166,0,166,0,300.2041211000178,,300.188127100002,5,300.2041211000178,300.2041211000178,0.009518200007732958,301.21832870005164,302.55409620003775,[0.41574074074074074],[-0.3296296296296296],[1],[0],[0],[2.3559975000098348],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
167,0,167,0,302.59614980005426,,302.5586861000047,10,302.59614980005426,302.59614980005426,0.02150249999249354,303.60108839999884,304.06980009999825,[0.4962962962962963],[0.23703703703703705],[1],[0],[0],[1.4899136000312865],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
168,0,168,0,304.09344540000893,,304.07414640003117,5,304.09344540000893,304.09344540000893,0.012657699990086257,305.1008683000109,306.036742300028,[-0.45],[-0.005555555555555556],[1],[0],[0],[1.9501492000417784],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
169,0,169,0,306.0857670000405,,306.0418283000472,10,306.0857670000405,306.0857670000405,0.02139449998503551,307.1003385000513,307.6182532000239,[0.058333333333333334],[-0.07314814814814814],[1],[0],[0],[1.5555980000062846],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
170,0,170,0,307.63739570003236,,307.62020980002126,5,307.63739570003236,307.63739570003236,0.008992899965960532,308.6502887000097,309.55130070005544,[-0.40185185185185185],[-0.20833333333333334],[1],[0],[0],[1.9221346999984235],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
171,0,171,0,309.574280300003,,309.5546422000043,5,309.574280300003,309.574280300003,0.011271600029431283,310.58301270002266,310.8681378000183,[0.17777777777777778],[0.08611111111111111],[1],[0],[0],[1.3024026000057347],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
172,0,172,0,310.8946247000131,,310.87205790000735,5,310.8946247000131,310.8946247000131,0.01318169996375218,311.8993157000514,312.2519754000241,[-0.046296296296296294],[0.22962962962962963],[1],[0],[0],[1.3667252999730408],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
173,0,173,0,312.30443430005107,,312.2573846000014,10,312.30443430005107,312.30443430005107,0.025793600012548268,313.3154223000165,314.0338037000038,[0.4537037037037037],[-0.4212962962962963],[1],[0],[0],[1.751224200008437],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
174,0,174,0,314.07537540001795,,314.036809000012,10,314.07537540001795,314.07537540001795,0.018186400004196912,315.0819148000446,316.91727520001587,[-0.4074074074074074],[-0.3685185185185185],[1],[0],[0],[2.862338000035379],[],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
175,0,175,0,316.96949550003046,,316.92250540002715,10,316.96949550003046,316.96949550003046,0.030003599997144192,317.98182130005443,318.8157991000335,[-0.4546296296296296],[0.16296296296296298],[1],[0],[0],[1.8645007000304759],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
176,0,176,0,318.84264980000444,,318.818329700036,5,318.84264980000444,318.84264980000444,0.012449700036086142,319.8482643000316,320.64944440004183,[-0.06574074074074074],[-0.3574074074074074],[1],[0],[0],[1.818498799984809],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
177,0,177,0,320.671689800045,,320.6534231000114,5,320.671689800045,320.671689800045,0.01251789997331798,321.6805496000452,322.2817597000394,[0.337037037037037],[0.387037037037037],[1],[0],[0],[1.6162099000066519],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
178,0,178,0,322.30154330004007,,322.284965800005,5,322.30154330004007,322.30154330004007,0.010528700018767267,323.3134524000343,323.54973330005305,[-0.06574074074074074],[0.35462962962962963],[1],[0],[0],[1.2540511999977753],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
179,0,179,0,323.5753716000472,,323.553486000048,5,323.5753716000472,323.5753716000472,0.014906600001268089,324.5799835000071,325.1490065000253,[0.06944444444444445],[-0.18055555555555555],[1],[0],[0],[1.5806995000457391],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
180,0,180,0,325.17413490003673,,325.1537892000051,5,325.17413490003673,325.17413490003673,0.01290480000898242,326.1795118000009,326.53141470003175,[-0.12962962962962962],[0.4351851851851852],[1],[0],[0],[1.3654496999806724],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
181,0,181,0,326.593777400034,,326.54255470004864,10,326.593777400034,326.593777400034,0.03736429999116808,327.59586370002944,328.24764370004414,[0.225],[-0.45925925925925926],[1],[0],[0],[1.6679382000002079],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
182,0,182,0,328.2837708000443,,328.2525656000362,5,328.2837708000443,328.2837708000443,0.013752099999692291,329.2955030000303,329.814128900005,[-0.24351851851851852],[-0.017592592592592594],[1],[0],[0],[1.548244200006593],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
183,0,183,0,329.85857410001336,,329.81713060004404,10,329.85857410001336,329.85857410001336,0.019026200054213405,330.8620562000433,331.6132464000257,[-0.009259259259259259],[0.3574074074074074],[1],[0],[0],[1.7772279999917373],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
184,0,184,0,331.6406894000247,,331.6173163000494,5,331.6406894000247,331.6406894000247,0.012560800008941442,332.6448725000373,333.5297784000286,[-0.24259259259259258],[-0.225],[1],[0],[0],[1.9002894000150263],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
185,0,185,0,333.5740384000237,,333.5331485000206,10,333.5740384000237,333.5740384000237,0.019442800024989992,334.5779167000437,334.97951890004333,[-0.09351851851851851],[0.19537037037037036],[1],[0],[0],[1.4271008999785408],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
186,0,186,0,335.01032800000394,,334.9831774000195,5,335.01032800000394,335.01032800000394,0.01469149999320507,336.0109208000358,336.33007050002925,[0.175],[0.39814814814814814],[1],[0],[0],[1.3319429999683052],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
187,0,187,0,336.3890388000291,,336.3345781000098,10,336.3890388000291,336.3890388000291,0.03001269995002076,337.39403200004017,338.2624829999986,[-0.025925925925925925],[0.06481481481481481],[1],[0],[0],[1.898190199979581],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
188,0,188,0,338.2996974000125,,338.26708260003943,10,338.2996974000125,338.2996974000125,0.022104799980297685,339.31031780003104,340.5949026000453,[-0.09814814814814815],[-0.4101851851851852],[1],[0],[0],[2.30627000000095],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
189,0,189,0,340.61382760002743,,340.5979518000386,5,340.61382760002743,340.61382760002743,0.010379299987107515,341.62646510003833,341.8956391000538,[-0.09537037037037037],[0.24722222222222223],[1],[0],[0],[1.2872393000288866],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
190,0,190,0,341.9405965000042,,341.90050300001167,10,341.9405965000042,341.9405965000042,0.029518800030928105,342.94275440002093,343.27846880001016,[-0.026851851851851852],[-0.17037037037037037],[1],[0],[0],[1.3488483999972232],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
191,0,191,0,343.3067977000028,,343.2823881000513,5,343.3067977000028,343.3067977000028,0.01713789999485016,344.3089715000242,344.7103773000417,[0.325],[-0.13425925925925927],[1],[0],[0],[1.4112183999968693],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
192,0,192,0,344.7493577999994,,344.71390210004756,5,344.7493577999994,344.7493577999994,0.016101700020954013,345.75897020002594,347.14365720003843,[-0.3277777777777778],[-0.2064814814814815],[1],[0],[0],[2.4139106000075117],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
193,0,193,0,347.1653605000465,,347.14704619999975,5,347.1653605000465,347.1653605000465,0.010652500030118972,348.1751931000035,348.75972150004236,[-0.33611111111111114],[-0.026851851851851852],[1],[0],[0],[1.6021916999598034],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
194,0,194,0,348.7845462000114,,348.76333670003805,5,348.7845462000114,348.7845462000114,0.01311230001738295,349.7912756000296,350.5257728000288,[0.14722222222222223],[0.4203703703703704],[1],[0],[0],[1.7495913000311702],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
195,0,195,0,350.5579384000157,,350.52900390001014,10,350.5579384000157,350.5579384000157,0.01902399997925386,351.55756780004594,351.74303160002455,[0.32222222222222224],[0.06388888888888888],[1],[0],[0],[1.1947886999696493],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
196,0,196,0,351.76843750005355,,351.74664270004723,5,351.76843750005355,351.76843750005355,0.014900800015311688,352.77486860001227,353.04253730003256,[0.30092592592592593],[0.2814814814814815],[1],[0],[0],[1.2810951999854296],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
197,0,197,0,353.0803896000143,,353.0453364000423,10,353.0803896000143,353.0803896000143,0.018337399989832193,,353.65818330005277,[0.30092592592592593],[0.2814814814814815],[1],[0],[0],[0.5947043999913149],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
198,0,198,0,353.6995487000095,,353.6615146000404,10,353.6995487000095,353.6995487000095,0.01897500001359731,354.70707720000064,355.82495440001367,[-0.10092592592592593],[-0.41944444444444445],[1],[0],[0],[2.1447089999564923],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
199,0,199,0,355.87228950002464,,355.8280249000527,10,355.87228950002464,355.87228950002464,0.025880099972710013,356.87301050004316,358.140658600023,[0.425],[0.21203703703703702],[1],[0],[0],[2.287059299997054],['target'],217354,001,2024-10-09_14h06.20.321,Vision search,2024.1.5,None,2024-10-09 14h06.25.754059 +0530,
